Habitaciones;Banos;Parqueaderos;Area_construida;Area_privada;Estrato;Estado;Anos;Administracion;Ascensor;Circuito_cerrado;Parqueadero_visitantes;Porteria;Zonas_verdes;Salon_comunal;Balcon;Barra_americana;Calentador;Chimenea;Citofono;Cocina_integral;Terraza;Vigilancia;Parques_cercanos;Estudio;Patio;Deposito;Tipo;Precio
3;3;4;247;247;5;Bueno;16;190000;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;1;Casa;1250000000
3;3;2;120;100;4;Bueno;16;190000;0;0;1;0;1;0;0;0;1;0;0;1;0;1;0;0;0;1;Casa;565000000
3;2;1;75;68;4;Excelente;16;190000;0;1;1;1;0;0;1;0;1;0;1;1;0;0;0;0;0;1;Apartamento;340000000
3;2;1;90;90;3;Bueno;16;190000;0;0;1;1;1;0;0;0;1;0;1;1;0;1;0;1;0;0;Apartamento;270000000
3;2;1;82;82;3;Bueno;16;191000;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;Casa;328000000
3;2;1;48,5;0;3;Bueno;16;191000;0;0;0;1;0;0;0;0;1;0;1;1;0;1;1;0;0;0;Apartamento;240000000
3;1;1;60;0;3;No definida;16;191000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;270000000
3;2;1;66;0;3;No definida;16;192500;0;0;0;1;0;1;0;0;1;0;0;0;0;1;0;0;0;0;Apartamento;290000000
3;2;0;83;0;3;No definida;16;192800;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;Apartamento;250000000
4;2;1;72;72;3;Excelente;16;193000;0;0;1;0;0;1;0;0;1;0;1;1;0;1;0;0;0;0;Casa;360000000
4;2;1;72;72;3;Excelente;16;193000;0;0;1;0;0;1;0;0;1;0;1;1;0;1;0;0;0;0;Casa;360000000
4;2;1;72;72;4;No definida;16;193000;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;Casa;365000000
2;2;1;75;75;3;No definida;16;193000;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;Apartamento;270000000
3;2;1;120;120;3;Bueno;16;195000;0;1;1;0;0;1;0;0;1;0;1;1;0;0;0;0;1;0;Casa;330000000
3;2;2;78;78;3;No definida;16;195000;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;Apartamento;350000000
3;2;1;57;55;3;No definida;16;195000;0;0;0;1;0;1;0;0;1;0;1;1;0;1;0;0;0;0;Apartamento;265000000
3;2;1;57;54;4;No definida;16;195000;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Apartamento;230000000
3;2;1;58;58;3;Bueno;16;196000;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;Apartamento;350000000
3;2;0;62;0;3;Excelente;16;197000;0;0;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;Apartamento;268000000
3;2;1;68;62;3;Bueno;16;198000;0;1;0;1;0;0;0;0;1;0;1;1;0;1;0;0;0;0;Apartamento;199999000
3;2;1;68;62;3;Bueno;16;198000;0;1;0;1;0;0;0;0;1;0;1;1;0;1;0;0;0;0;Apartamento;199999000
3;2;1;74;74;4;Bueno;16;200000;0;1;1;0;0;0;0;0;1;1;1;1;0;0;0;0;0;1;Casa;335000000
3;2;1;67;67;3;No definida;16;200000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;Apartamento;260000000
3;2;0;67;0;3;No definida;16;200000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;200000000
3;2;0;67;0;3;No definida;16;200000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;200000000
3;2;0;67;0;3;No definida;16;200000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;200000000
3;2;1;48;48;4;No definida;16;200000;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;Apartamento;205000000
3;2;1;53;53;3;No definida;16;200000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;265000000
3;2;1;67;67;3;No definida;16;200000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;Apartamento;260000000
3;2;1;98;68;5;Bueno;16;200000;0;1;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;Apartamento;350000000
3;2;1;60;0;3;Excelente;16;200000;0;1;1;1;0;1;0;1;1;0;1;1;0;0;0;0;0;0;Apartamento;245000000
3;2;1;57;0;3;Excelente;16;200000;0;1;1;1;0;0;0;0;1;0;1;1;0;0;0;0;0;0;Apartamento;210000000
3;2;1;67;67;3;No definida;16;200000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;Apartamento;260000000
2;2;2;130;0;6;Excelente;16;200000;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;1;Apartamento;600000000
2;2;2;130;0;6;Excelente;16;200000;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;1;Apartamento;600000000
3;2;1;66,71;67;4;Excelente;16;203400;0;1;1;1;0;1;0;0;1;0;1;1;0;0;0;0;0;0;Apartamento;366000000
3;2;1;62;57;3;No definida;16;204000;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Apartamento;250000000
1;1;1;51;42;5;No definida;16;204000;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;Apartamento;320000000
4;2;1;90;90;3;Excelente;16;205000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Casa;360000000
3;2;1;65;65;3;No definida;16;205000;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;Apartamento;275000000
3;2;1;65;65;3;No definida;16;205000;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;Apartamento;275000000
3;2;1;52;0;4;Excelente;16;206000;1;0;1;1;1;1;0;0;1;0;0;1;0;1;0;0;0;0;Apartamento;260000000
2;1;1;56;0;3;No definida;16;208000;0;1;1;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;Apartamento;210000000
3;2;1;59;59;4;Excelente;16;210000;0;1;1;1;0;0;0;0;1;0;1;1;0;0;0;0;0;0;Apartamento;285000000
3;2;1;59;59;4;Excelente;16;210000;0;1;1;1;0;0;0;0;1;0;1;1;0;0;0;0;0;0;Apartamento;285000000
3;2;1;59;59;4;Excelente;16;210000;0;1;1;1;0;0;0;0;1;0;1;1;0;0;0;0;0;0;Apartamento;285000000
3;2;1;68;0;3;Bueno;16;210000;0;0;1;1;0;1;0;0;1;0;1;1;0;1;0;0;0;1;Apartamento;250000000
3;2;1;63;58;4;No definida;16;210000;1;1;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;Apartamento;270000000
3;2;1;70;70;4;Excelente;16;211000;0;1;1;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;Casa;282000000
3;2;1;70;70;4;Excelente;16;211000;0;1;1;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;Casa;282000000
3;2;1;70;70;4;Excelente;16;211000;0;1;1;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;Casa;282000000
3;2;1;70;70;3;No definida;16;211900;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;Apartamento;265000000
3;2;1;73;62;3;No definida;16;214000;0;1;0;1;1;1;1;0;1;0;1;1;0;0;0;1;0;0;Casa;265000000
3;2;1;55;55;3;No definida;16;214000;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;Apartamento;230000000
3;2;1;54;0;3;No definida;16;217000;0;0;1;1;0;1;0;0;1;0;1;0;1;0;0;0;0;0;Apartamento;240000000
2;2;1;61;0;4;Excelente;16;217000;1;0;0;1;0;1;0;0;1;0;1;1;0;1;1;1;0;0;Apartamento;340000000
2;2;1;61;0;4;Excelente;16;217000;1;0;0;1;0;1;0;0;1;0;1;1;0;1;1;1;0;0;Apartamento;340000000
3;2;0;70;70;3;No definida;16;218000;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;Apartamento;225000000
2;2;1;52;50;4;Bueno;16;219000;1;0;1;0;0;1;0;0;1;0;1;1;0;0;0;0;0;1;Apartamento;418600000
4;3;1;95;95;4;No definida;16;220000;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;Casa;379000000
3;2;1;75;75;4;Bueno;16;220000;0;1;0;1;0;1;0;0;1;0;1;1;0;1;0;0;0;0;Apartamento;350000000
3;2;1;56;51;3;No definida;16;220000;1;0;0;1;0;1;0;1;1;0;1;1;0;1;0;0;0;0;Apartamento;280000000
3;2;1;75;75;4;Bueno;16;220000;0;1;0;1;0;1;0;0;1;0;1;1;0;1;0;0;0;0;Apartamento;350000000
3;2;1;58;58;4;No definida;16;220000;1;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;Apartamento;258000000
3;2;1;58;58;4;No definida;16;220000;1;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;Apartamento;258000000
3;2;1;61;61;3;Bueno;16;220000;1;1;0;0;0;0;0;0;1;0;1;1;0;0;0;1;0;1;Apartamento;289000000
3;2;1;89;0;5;No definida;16;220000;0;0;0;1;1;1;0;0;0;0;0;1;0;1;0;0;0;0;Apartamento;355000000
3;2;1;73;73;3;Bueno;16;220000;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;Apartamento;280000000
3;2;1;78;78;3;No definida;16;220000;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;Apartamento;295000000
3;2;1;74;0;4;Bueno;16;220000;0;0;0;1;0;0;0;1;1;0;0;1;0;1;1;0;1;0;Apartamento;270000000
3;2;1;74;0;4;Bueno;16;220000;0;0;0;1;0;0;0;1;1;0;0;1;0;1;1;0;1;0;Apartamento;270000000
3;2;2;67;0;3;Excelente;16;220000;0;1;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;Apartamento;249500000
3;2;2;67;0;3;Excelente;16;220000;0;1;1;1;0;1;0;0;1;0;1;1;0;0;0;0;0;0;Apartamento;250000000
3;2;1;69;0;3;No definida;16;221200;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;Apartamento;260000000
3;2;1;95;95;4;No definida;16;222000;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;Apartamento;350000000
3;2;2;60;0;4;Excelente;16;222000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;Apartamento;290000000
3;2;1;67;67;3;No definida;16;223000;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;Apartamento;230000000
3;2;1;67;67;3;No definida;16;223000;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;Apartamento;230000000
3;2;1;67;67;3;No definida;16;223000;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;Apartamento;230000000
3;2;1;67;67;3;No definida;16;223000;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;Apartamento;230000000
2;3;1;76;76;4;No definida;16;223000;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;Casa;306000000
4;2;1;96;90;4;Bueno;16;225000;0;1;1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;1;Casa;410000000
4;2;1;96;90;4;Bueno;16;225000;0;1;1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;1;Casa;410000000
4;2;1;96;90;4;Bueno;16;225000;0;1;1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;1;Casa;410000000
4;2;1;96;90;4;Bueno;16;225000;0;1;1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;1;Casa;410000000
4;2;1;96;90;4;Bueno;16;225000;0;1;1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;1;Casa;410000000
3;2;1;68;68;4;No definida;16;225000;1;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;Apartamento;360000000
3;2;1;68;68;4;No definida;16;225000;1;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;Apartamento;360000000
2;2;1;60;60;4;No definida;16;225000;1;0;1;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;Apartamento;265000000
2;1;1;51;0;3;Excelente;16;225000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;Apartamento;210000000
3;2;1;57;57;3;No definida;16;225400;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;Apartamento;250100000
3;2;1;80;0;3;Excelente;16;226000;0;1;1;0;1;1;0;0;1;0;1;1;0;1;0;0;0;0;Apartamento;315000000
3;2;1;70;0;4;No definida;16;227000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;380000000
1;1;1;40;40;4;No definida;16;228000;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;Apartamento;225000000
4;3;1;99;0;4;No definida;16;230000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Casa;395000000
3;3;2;83;0;4;Bueno;16;230000;0;0;0;1;0;0;0;0;1;1;1;1;0;1;0;1;0;1;Apartamento;390000000
2;2;1;60;60;4;Excelente;16;230000;0;1;1;1;0;1;0;0;1;0;1;1;0;0;0;0;0;0;Apartamento;265000000
2;1;1;54;54;4;Bueno;16;230000;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;Apartamento;270000000
2;1;1;54;54;4;Bueno;16;230000;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;Apartamento;270000000
1;2;2;43;0;4;Bueno;16;230000;1;1;1;1;0;1;0;0;1;0;1;1;0;0;0;0;0;1;Apartamento;265000000
2;1;1;70,3;56;4;Bueno;16;232000;0;1;1;1;0;0;0;0;1;1;1;1;0;0;0;0;1;1;Apartamento;310000000
2;1;1;70,3;56;4;Bueno;16;232000;0;1;1;1;0;0;0;0;1;1;1;1;0;0;0;0;1;1;Apartamento;310000000
1;1;1;32;32;4;Bueno;16;232000;1;0;1;0;0;1;0;0;0;0;1;1;0;0;1;0;0;1;Apartamento;205000000
3;2;1;76;76;4;Bueno;16;234000;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;Apartamento;470000000
4;3;1;105;105;4;No definida;16;235000;0;1;1;1;0;1;1;0;1;0;1;0;0;0;0;0;0;0;Casa;360000000
4;3;2;129;129;4;No definida;16;235000;0;0;0;1;0;0;0;0;1;1;0;1;0;0;0;0;0;0;Casa;600000000
3;2;1;81;81;4;No definida;16;237800;1;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;Apartamento;410000000
3;2;1;81;81;4;No definida;16;237800;1;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;Apartamento;410000000
3;2;1;72;72;4;No definida;16;238000;0;0;0;0;0;0;0;0;1;0;1;1;0;0;1;0;0;1;Apartamento;325000000
3;2;1;72;72;4;No definida;16;238000;0;0;0;0;0;0;0;0;1;0;1;1;0;0;1;0;0;1;Apartamento;325000000
3;2;1;80;79;4;Bueno;16;238000;1;0;1;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;Apartamento;319999999
3;2;1;72;72;4;No definida;16;238000;0;0;0;0;0;0;0;0;1;0;1;1;0;0;1;0;0;1;Apartamento;325000000
3;2;1;72;72;4;No definida;16;238000;0;0;0;0;0;0;0;0;1;0;1;1;0;0;1;0;0;1;Apartamento;325000000
3;2;1;62;62;3;No definida;16;240000;0;0;1;1;0;1;0;0;0;0;1;0;0;1;0;0;0;1;Apartamento;260000000
2;1;0;39;0;4;No definida;16;240000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;234000000
2;1;2;60,59;58;4;Bueno;16;240600;0;1;0;1;0;1;0;0;0;0;1;1;0;0;0;1;0;1;Apartamento;270000000
2;1;2;60,59;58;4;Bueno;16;240600;0;1;0;1;0;1;0;0;0;0;1;1;0;0;0;1;0;1;Apartamento;270000000
2;1;2;60,59;58;4;Bueno;16;240600;0;1;0;1;0;1;0;0;0;0;1;1;0;0;0;1;0;1;Apartamento;270000000
3;2;1;77;72;4;Bueno;16;241000;1;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;Apartamento;330000000
3;2;1;81;0;4;No definida;16;241000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;415400000
3;2;1;49;49;3;No definida;16;242000;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;Apartamento;205000000
1;1;0;40;0;3;Excelente;16;243506;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;Apartamento;220000000
3;2;1;74;0;4;Bueno;16;244800;1;0;0;1;0;0;1;0;1;0;1;0;0;0;0;1;0;0;Apartamento;380000000
3;2;1;75;75;4;No definida;16;245000;1;0;0;0;0;0;1;0;1;0;1;1;0;0;0;0;0;0;Apartamento;348000000
3;3;1;74;74;4;Bueno;16;246000;1;1;1;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;Apartamento;350000000
3;3;1;74;74;4;Bueno;16;246000;1;1;1;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;Apartamento;350000000
3;2;1;76,1;76;4;Bueno;16;246000;0;1;0;1;0;1;0;0;0;0;1;1;0;1;0;0;0;0;Apartamento;360000000
3;2;2;48;48;4;Bueno;16;246000;1;1;1;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;Apartamento;244000000
3;2;2;48;48;4;Bueno;16;246000;1;1;1;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;Apartamento;244000000
3;2;1;76,1;76;4;Bueno;16;246000;0;1;0;1;0;1;0;0;0;0;1;1;0;1;0;0;0;0;Apartamento;360000000
2;1;1;53;53;4;No definida;16;246000;0;1;1;1;1;1;0;0;1;0;1;1;0;1;0;0;0;0;Apartamento;260000000
3;4;2;163;160;4;No definida;16;247000;0;1;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;Casa;498000000
3;3;1;105;105;4;No definida;16;247000;0;1;1;0;1;0;1;0;1;0;1;1;0;1;0;1;0;0;Casa;370000000
3;3;1;105;105;4;No definida;16;247000;0;1;1;0;1;0;1;0;1;0;1;1;0;1;0;1;0;0;Casa;370000000
3;3;1;105;105;4;No definida;16;247000;0;1;1;0;1;0;1;0;1;0;1;1;0;1;0;1;0;0;Casa;370000000
3;2;1;69;69;4;No definida;16;247000;0;0;0;0;1;0;0;0;1;0;1;1;0;0;0;0;0;1;Casa;265000000
3;2;1;67;62;4;Bueno;16;247000;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;Apartamento;340000000
2;2;1;54;0;4;No definida;16;247000;0;0;1;1;1;1;1;0;0;0;1;0;0;1;0;0;0;0;Apartamento;260000000
3;2;1;70;70;3;Excelente;16;249000;1;1;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;Apartamento;320000000
4;4;2;160;0;5;Excelente;16;250000;0;0;0;0;0;0;0;0;1;1;0;1;0;1;0;1;0;1;Casa;899900000
4;4;2;160;0;5;Excelente;16;250000;0;0;0;0;0;0;0;0;1;1;0;1;0;1;0;1;0;1;Casa;899900000
4;4;2;160;0;5;Excelente;16;250000;0;0;0;0;0;0;0;0;1;1;0;1;0;1;0;1;0;1;Casa;899900000
4;4;2;145;145;5;Bueno;16;250000;0;1;0;1;0;0;1;0;1;1;0;1;1;0;0;0;0;0;Casa;693000000
4;3;1;90;90;3;No definida;16;250000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Casa;330000000
3;4;2;240;240;5;No definida;16;250000;1;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;Casa;888000000
3;3;1;66;0;3;Excelente;16;250000;0;0;1;0;0;1;0;0;0;0;1;1;0;1;1;0;0;0;Apartamento;261500000
3;3;1;66;0;3;Excelente;16;250000;0;0;1;0;0;1;0;0;0;0;1;1;0;1;1;0;0;0;Apartamento;261500000
3;3;1;66;0;3;Excelente;16;250000;0;0;1;0;0;1;0;0;0;0;1;1;0;1;1;0;0;0;Apartamento;261500000
3;3;1;72;0;4;Excelente;16;250000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;Casa;330000000
3;2;1;68;68;4;Excelente;16;250000;1;0;1;1;0;1;0;0;1;0;1;1;0;0;0;0;0;1;Apartamento;460000000
3;2;1;74;72;4;Excelente;16;250000;0;1;1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;Casa;350000000
3;2;1;74;72;4;Excelente;16;250000;0;1;1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;Casa;350000000
3;2;1;60;0;4;Bueno;16;250000;0;0;0;1;0;0;0;0;0;0;0;1;0;1;1;0;0;0;Apartamento;255000000
3;2;1;74;72;4;Excelente;16;250000;0;1;1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;Casa;350000000
3;2;1;56;53;3;No definida;16;250000;0;1;1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;1;Apartamento;259000000
3;2;1;65;0;3;No definida;16;250000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;290000000
3;2;1;78;64;5;No definida;16;250000;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;Apartamento;229000000
3;2;1;86;80;4;No definida;16;250000;1;1;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;1;Apartamento;510000000
3;2;1;65;0;3;No definida;16;250000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;290000000
3;2;1;60;60;3;No definida;16;250000;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;1;0;1;Apartamento;270000000
3;2;1;105;105;4;No definida;16;250000;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;Casa;380000000
3;2;1;60;60;3;No definida;16;250000;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;1;0;1;Apartamento;270000000
3;2;0;50;50;3;Bueno;16;250000;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;Apartamento;222000000
3;1;1;63;63;3;No definida;16;250000;0;1;1;1;0;1;0;1;1;0;0;1;0;0;0;0;0;0;Apartamento;200000000
2;2;1;60;60;6;No definida;16;250000;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;1;Apartamento;320000000
2;2;1;60;60;4;Bueno;16;250000;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;Apartamento;365000000
2;2;1;53;53;3;Bueno;16;251000;1;0;1;0;0;1;0;0;1;0;1;1;0;0;0;0;0;0;Apartamento;279000000
1;1;1;56;56;6;No definida;16;251000;1;0;1;1;0;1;0;0;0;1;1;1;0;1;1;1;0;0;Apartamento;310000000
1;1;1;56;56;6;No definida;16;251000;1;0;1;1;0;1;0;0;0;1;1;1;0;1;1;1;0;0;Apartamento;310000000
3;3;1;76,86;77;4;Excelente;16;252000;1;0;0;1;0;1;0;0;0;0;1;1;0;1;0;1;0;0;Apartamento;380000000
3;2;1;74;74;4;Bueno;16;255000;0;0;1;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0;Apartamento;277000000
3;2;1;74;74;4;No definida;16;255000;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;Apartamento;260000000
3;2;1;76;78;4;Excelente;16;256000;0;1;1;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;Apartamento;320000000
3;2;1;76;78;4;Excelente;16;256000;0;1;1;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;Apartamento;320000000
1;1;1;55;55;5;No definida;16;256000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;340000000
3;2;1;54;53;3;Excelente;16;256200;1;1;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;1;Apartamento;250000000
2;2;1;60;0;4;Bueno;16;256300;1;0;1;1;0;1;0;0;0;0;1;1;0;1;0;0;0;1;Apartamento;290000000
3;2;1;77;0;4;No definida;16;257000;0;0;0;1;1;1;0;0;0;0;0;1;0;1;0;0;0;0;Apartamento;311000000
3;2;1;64;0;4;Excelente;16;258500;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;Apartamento;466000000
4;3;1;75;0;4;Excelente;16;260000;0;1;1;1;0;1;0;0;1;0;1;1;0;0;0;0;0;0;Apartamento;350000000
4;3;1;104;104;4;Bueno;16;260000;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;Casa;430000000
3;3;1;117;0;4;Excelente;16;260000;0;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;0;Casa;490000000
3;2;1;77;70;4;Excelente;16;260000;0;0;1;1;0;1;0;0;1;0;1;1;0;0;0;1;0;1;Apartamento;360000000
3;2;1;64;62;4;Bueno;16;260000;1;0;1;0;0;1;0;0;1;0;1;1;0;0;0;1;0;0;Apartamento;466000000
3;2;2;76;69;4;No definida;16;260000;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;Apartamento;335000000
3;2;1;79;73;4;No definida;16;260000;0;1;1;1;1;1;0;0;1;0;0;0;0;1;0;0;0;0;Apartamento;310000000
3;2;1;79;79;4;No definida;16;260000;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;Apartamento;400000000
3;2;1;68;68;4;Excelente;16;260000;0;1;1;1;0;1;0;0;1;0;1;1;0;0;0;0;0;1;Apartamento;345000000
3;2;1;64;0;4;Excelente;16;260000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;Apartamento;240000000
2;1;1;52;0;5;Bueno;16;260000;1;1;1;1;0;1;0;0;0;0;1;1;0;1;0;0;0;0;Apartamento;320000000
1;1;0;39;36;3;No definida;16;261000;1;0;0;1;1;1;0;0;1;0;1;1;0;1;0;0;0;0;Apartamento;220000000
1;1;1;51;51;4;No definida;16;262000;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;Apartamento;305000000
2;2;1;51;0;5;Bueno;16;263800;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;1;Apartamento;288000000
3;2;1;83;83;4;Bueno;16;264000;0;0;0;0;0;1;0;0;0;1;1;1;0;0;0;0;0;0;Apartamento;320000000
3;2;1;60;60;4;Bueno;16;264400;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;Apartamento;360000000
3;2;1;87;87;4;Bueno;16;265000;0;0;0;0;0;1;0;0;1;1;1;1;0;0;1;0;0;0;Apartamento;355000000
2;2;1;73,54;73;4;Excelente;16;266000;0;1;1;1;0;1;0;0;1;0;1;1;0;0;0;1;0;0;Apartamento;295000000
4;3;1;90;0;4;No definida;16;270000;0;0;0;1;1;1;0;0;1;1;1;1;0;1;0;0;0;0;Apartamento;430000000
4;3;1;90;0;4;No definida;16;270000;0;0;0;1;1;1;0;0;1;1;1;1;0;1;0;0;0;0;Apartamento;430000000
4;3;1;90;0;4;No definida;16;270000;0;0;0;1;1;1;0;0;1;1;1;1;0;1;0;0;0;0;Apartamento;430000000
4;3;1;90;0;4;No definida;16;270000;0;0;0;1;1;1;0;0;1;1;1;1;0;1;0;0;0;0;Apartamento;430000000
4;3;1;90;0;4;No definida;16;270000;0;0;0;1;1;1;0;0;1;1;1;1;0;1;0;0;0;0;Apartamento;430000000
3;2;1;62;62;3;Bueno;16;270000;0;1;1;1;0;1;0;0;0;0;1;0;0;1;1;0;0;0;Apartamento;270000000
3;2;1;63,7;0;4;Bueno;16;270000;1;0;1;1;0;1;0;0;1;1;1;1;0;0;0;0;0;0;Apartamento;460000000
3;2;1;63,7;0;4;Bueno;16;270000;1;0;1;1;0;1;0;0;1;1;1;1;0;0;0;0;0;0;Apartamento;460000000
